
SetupTitle, ITO_IdVG_param_Vd
PrimitiveTest, I/V Sweep
TestParameter, Function.User.Definition, abs(Id), abs(Is), abs(Ig)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 1
TestParameter, Output.Graph.YAxis.Data, absId, absIs, absIg
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 1E-15, 1E-15, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.1, 0.1, 0.1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vg, Vd, Id, Is, Ig
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 12/18/2022 18:44:39
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 18
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, T=80C 2R sample IdVd at Vg0
MetaData, TestRecord.LinkKey, 9e6519c6-6952-4e86-beed-a24213762fcf
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, absIs, absIg
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 2.2999999999999997E-07, 1E-15, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0017, 0.1, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 29.415609170652797
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 29.415609170652797
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 29.415609170652797
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 29.415609170652797
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 29.415609170652797
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Vd, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ITO_IdVG_param_Vd
Dimension1, 101, 101, 101, 101, 101, 101, 101, 101
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, Vd, Vg, Ig, Id, Is, absId, absIs, absIg
DataValue, 0, 0, -7.948800000000001E-11, 2.5474E-07, -2.5715000000000005E-07, 2.5474E-07, 2.5715000000000005E-07, 7.948800000000001E-11
DataValue, 0.01, 0, -9.3390000000000013E-12, 2.33461E-05, -2.33432E-05, 2.33461E-05, 2.33432E-05, 9.3390000000000013E-12
DataValue, 0.02, 0, 1.17E-10, 4.61433E-05, -4.61418E-05, 4.61433E-05, 4.61418E-05, 1.17E-10
DataValue, 0.030000000000000002, 0, 2.2695000000000002E-11, 6.88333E-05, -6.88333E-05, 6.88333E-05, 6.88333E-05, 2.2695000000000002E-11
DataValue, 0.04, 0, 2.0082500000000003E-10, 9.159950000000001E-05, -9.15965E-05, 9.159950000000001E-05, 9.15965E-05, 2.0082500000000003E-10
DataValue, 0.05, 0, 5.4076000000000007E-11, 0.00011402700000000001, -0.000114041, 0.00011402700000000001, 0.000114041, 5.4076000000000007E-11
DataValue, 0.060000000000000005, 0, 1.4445000000000002E-11, 0.000136371, -0.00013639200000000002, 0.000136371, 0.00013639200000000002, 1.4445000000000002E-11
DataValue, 0.07, 0, 1.9551000000000002E-11, 0.00015875200000000001, -0.000158755, 0.00015875200000000001, 0.000158755, 1.9551000000000002E-11
DataValue, 0.08, 0, 8.64E-12, 0.000180836, -0.00018084900000000002, 0.000180836, 0.00018084900000000002, 8.64E-12
DataValue, 0.090000000000000011, 0, 6.1960000000000007E-12, 0.000202802, -0.000202818, 0.000202802, 0.000202818, 6.1960000000000007E-12
DataValue, 0.1, 0, -9.3427000000000007E-11, 0.000224782, -0.00022479200000000003, 0.000224782, 0.00022479200000000003, 9.3427000000000007E-11
DataValue, 0.11, 0, -1.3544000000000001E-11, 0.000246478, -0.000246503, 0.000246478, 0.000246503, 1.3544000000000001E-11
DataValue, 0.12000000000000001, 0, -2.67E-12, 0.000268056, -0.000268069, 0.000268056, 0.000268069, 2.67E-12
DataValue, 0.13, 0, -6.9600000000000006E-13, 0.000289653, -0.000289671, 0.000289653, 0.000289671, 6.9600000000000006E-13
DataValue, 0.14, 0, 2.4000000000000002E-14, 0.000310972, -0.000310992, 0.000310972, 0.000310992, 2.4000000000000002E-14
DataValue, 0.15, 0, 5.9900000000000007E-13, 0.000332108, -0.000332111, 0.000332108, 0.000332111, 5.9900000000000007E-13
DataValue, 0.16, 0, 7.73E-13, 0.00035333900000000004, -0.000353347, 0.00035333900000000004, 0.000353347, 7.73E-13
DataValue, 0.17, 0, 9.6800000000000012E-13, 0.000374297, -0.000374295, 0.000374297, 0.000374295, 9.6800000000000012E-13
DataValue, 0.18000000000000002, 0, 9.46E-13, 0.00039517500000000005, -0.000395179, 0.00039517500000000005, 0.000395179, 9.46E-13
DataValue, 0.19, 0, 1.186E-12, 0.0004158, -0.00041581200000000005, 0.0004158, 0.00041581200000000005, 1.186E-12
DataValue, 0.2, 0, 1.2650000000000002E-12, 0.000436295, -0.00043630800000000005, 0.000436295, 0.00043630800000000005, 1.2650000000000002E-12
DataValue, 0.21000000000000002, 0, 1.1940000000000002E-12, 0.000456801, -0.00045679300000000004, 0.000456801, 0.00045679300000000004, 1.1940000000000002E-12
DataValue, 0.22, 0, 1.2400000000000002E-12, 0.00047702100000000005, -0.00047704100000000004, 0.00047702100000000005, 0.00047704100000000004, 1.2400000000000002E-12
DataValue, 0.23, 0, 1.337E-12, 0.000497079, -0.00049708, 0.000497079, 0.00049708, 1.337E-12
DataValue, 0.24000000000000002, 0, 1.452E-12, 0.000517082, -0.000517099, 0.000517082, 0.000517099, 1.452E-12
DataValue, 0.25, 0, 1.3130000000000002E-12, 0.00053679500000000007, -0.00053678800000000007, 0.00053679500000000007, 0.00053678800000000007, 1.3130000000000002E-12
DataValue, 0.26, 0, 1.3400000000000002E-12, 0.000556381, -0.00055638500000000006, 0.000556381, 0.00055638500000000006, 1.3400000000000002E-12
DataValue, 0.27, 0, 1.3650000000000001E-12, 0.00057607, -0.00057602400000000007, 0.00057607, 0.00057602400000000007, 1.3650000000000001E-12
DataValue, 0.28, 0, 1.3480000000000001E-12, 0.000595441, -0.00059543500000000006, 0.000595441, 0.00059543500000000006, 1.3480000000000001E-12
DataValue, 0.29000000000000004, 0, 1.3000000000000001E-12, 0.00061469500000000006, -0.00061468100000000006, 0.00061469500000000006, 0.00061468100000000006, 1.3000000000000001E-12
DataValue, 0.3, 0, 1.216E-12, 0.00063370700000000006, -0.000633738, 0.00063370700000000006, 0.000633738, 1.216E-12
DataValue, 0.31, 0, 1.3070000000000002E-12, 0.00065254100000000008, -0.000652529, 0.00065254100000000008, 0.000652529, 1.3070000000000002E-12
DataValue, 0.32, 0, 1.3070000000000002E-12, 0.000671289, -0.000671253, 0.000671289, 0.000671253, 1.3070000000000002E-12
DataValue, 0.33, 0, 1.1230000000000002E-12, 0.000689964, -0.000690003, 0.000689964, 0.000690003, 1.1230000000000002E-12
DataValue, 0.34, 0, 1.322E-12, 0.00070845300000000006, -0.000708512, 0.00070845300000000006, 0.000708512, 1.322E-12
DataValue, 0.35000000000000003, 0, 1.4490000000000002E-12, 0.000726776, -0.00072673600000000007, 0.000726776, 0.00072673600000000007, 1.4490000000000002E-12
DataValue, 0.36000000000000004, 0, 1.4760000000000002E-12, 0.000744933, -0.0007449990000000001, 0.000744933, 0.0007449990000000001, 1.4760000000000002E-12
DataValue, 0.37, 0, 2.31899E-10, 0.00076296, -0.000762904, 0.00076296, 0.000762904, 2.31899E-10
DataValue, 0.38, 0, 4.2947000000000004E-11, 0.00078087900000000006, -0.000780858, 0.00078087900000000006, 0.000780858, 4.2947000000000004E-11
DataValue, 0.39, 0, 1.1996E-11, 0.000798451, -0.000798442, 0.000798451, 0.000798442, 1.1996E-11
DataValue, 0.4, 0, 1.5313E-11, 0.00081594400000000009, -0.000815913, 0.00081594400000000009, 0.000815913, 1.5313E-11
DataValue, 0.41000000000000003, 0, 7.373000000000001E-12, 0.00083339800000000006, -0.0008332970000000001, 0.00083339800000000006, 0.0008332970000000001, 7.373000000000001E-12
DataValue, 0.42000000000000004, 0, 5.669E-12, 0.00085051000000000007, -0.00085044100000000007, 0.00085051000000000007, 0.00085044100000000007, 5.669E-12
DataValue, 0.43, 0, 9.8376E-11, 0.000867385, -0.00086740900000000008, 0.000867385, 0.00086740900000000008, 9.8376E-11
DataValue, 0.44, 0, 2.3096E-11, 0.0008843150000000001, -0.000884367, 0.0008843150000000001, 0.000884367, 2.3096E-11
DataValue, 0.45, 0, -2.0307E-10, 0.00090106900000000011, -0.000901014, 0.00090106900000000011, 0.000901014, 2.0307E-10
DataValue, 0.46, 0, -8.4718E-11, 0.00091747800000000011, -0.000917419, 0.00091747800000000011, 0.000917419, 8.4718E-11
DataValue, 0.47000000000000003, 0, -1.4456E-11, 0.000933992, -0.00093395400000000008, 0.000933992, 0.00093395400000000008, 1.4456E-11
DataValue, 0.48000000000000004, 0, -4.4270000000000004E-12, 0.00095000600000000009, -0.000950008, 0.00095000600000000009, 0.000950008, 4.4270000000000004E-12
DataValue, 0.49000000000000005, 0, -2.081E-12, 0.00096596600000000007, -0.00096594600000000008, 0.00096596600000000007, 0.00096594600000000008, 2.081E-12
DataValue, 0.5, 0, -9.6000000000000015E-13, 0.000981751, -0.000981749, 0.000981751, 0.000981749, 9.6000000000000015E-13
DataValue, 0.51, 0, -1.86485E-10, 0.00099745100000000011, -0.000997461, 0.00099745100000000011, 0.000997461, 1.86485E-10
DataValue, 0.52, 0, -2.4477000000000002E-11, 0.0010129820000000002, -0.001012918, 0.0010129820000000002, 0.001012918, 2.4477000000000002E-11
DataValue, 0.53, 0, -7.717E-12, 0.001028216, -0.001028157, 0.001028216, 0.001028157, 7.717E-12
DataValue, 0.54, 0, 1.12888E-10, 0.001043359, -0.0010433480000000002, 0.001043359, 0.0010433480000000002, 1.12888E-10
DataValue, 0.55, 0, 1.9056E-11, 0.0010584020000000002, -0.0010583110000000002, 0.0010584020000000002, 0.0010583110000000002, 1.9056E-11
DataValue, 0.56, 0, 5.0370000000000004E-12, 0.001073011, -0.0010729770000000001, 0.001073011, 0.0010729770000000001, 5.0370000000000004E-12
DataValue, 0.57000000000000006, 0, 2.403E-12, 0.0010875840000000002, -0.001087548, 0.0010875840000000002, 0.001087548, 2.403E-12
DataValue, 0.58000000000000007, 0, 1.813E-12, 0.0011020370000000002, -0.0011020580000000002, 0.0011020370000000002, 0.0011020580000000002, 1.813E-12
DataValue, 0.59000000000000008, 0, 1.7370000000000002E-12, 0.0011161390000000002, -0.0011160990000000002, 0.0011161390000000002, 0.0011160990000000002, 1.7370000000000002E-12
DataValue, 0.6, 0, 1.588E-12, 0.001130228, -0.0011302150000000002, 0.001130228, 0.0011302150000000002, 1.588E-12
DataValue, 0.61, 0, 1.6160000000000002E-12, 0.00114402, -0.00114401, 0.00114402, 0.00114401, 1.6160000000000002E-12
DataValue, 0.62, 0, -1.90773E-10, 0.00115773, -0.00115771, 0.00115773, 0.00115771, 1.90773E-10
DataValue, 0.63, 0, -2.3917000000000003E-11, 0.00117115, -0.00117123, 0.00117115, 0.00117123, 2.3917000000000003E-11
DataValue, 0.64, 0, -6.6960000000000005E-12, 0.00118454, -0.00118452, 0.00118454, 0.00118452, 6.6960000000000005E-12
DataValue, 0.65, 0, -1.0393E-11, 0.0011977000000000001, -0.0011977000000000001, 0.0011977000000000001, 0.0011977000000000001, 1.0393E-11
DataValue, 0.66, 0, -3.675E-12, 0.00121035, -0.00121029, 0.00121035, 0.00121029, 3.675E-12
DataValue, 0.67, 0, -2.708E-12, 0.00122314, -0.00122332, 0.00122314, 0.00122332, 2.708E-12
DataValue, 0.68, 0, -5.6800000000000008E-12, 0.00123554, -0.00123555, 0.00123554, 0.00123555, 5.6800000000000008E-12
DataValue, 0.69000000000000006, 0, -2.1460000000000003E-12, 0.00124792, -0.00124788, 0.00124792, 0.00124788, 2.1460000000000003E-12
DataValue, 0.70000000000000007, 0, 1.5595400000000002E-10, 0.0012601000000000001, -0.00126008, 0.0012601000000000001, 0.00126008, 1.5595400000000002E-10
DataValue, 0.71000000000000008, 0, 4.0452000000000004E-11, 0.00127186, -0.00127191, 0.00127186, 0.00127191, 4.0452000000000004E-11
DataValue, 0.72000000000000008, 0, 9.2450000000000011E-12, 0.00128379, -0.00128385, 0.00128379, 0.00128385, 9.2450000000000011E-12
DataValue, 0.73, 0, 2.02097E-10, 0.00129508, -0.00129507, 0.00129508, 0.00129507, 2.02097E-10
DataValue, 0.74, 0, 4.1637000000000004E-11, 0.00130634, -0.00130623, 0.00130634, 0.00130623, 4.1637000000000004E-11
DataValue, 0.75, 0, 1.3817E-11, 0.00131773, -0.00131777, 0.00131773, 0.00131777, 1.3817E-11
DataValue, 0.76, 0, 1.4918E-11, 0.0013286300000000001, -0.00132851, 0.0013286300000000001, 0.00132851, 1.4918E-11
DataValue, 0.77, 0, 7.5470000000000009E-12, 0.00133915, -0.00133917, 0.00133915, 0.00133917, 7.5470000000000009E-12
DataValue, 0.78, 0, -4.6110000000000004E-12, 0.0013498800000000001, -0.0013498, 0.0013498800000000001, 0.0013498, 4.6110000000000004E-12
DataValue, 0.79, 0, -6.3856E-11, 0.0013602900000000001, -0.0013601800000000001, 0.0013602900000000001, 0.0013601800000000001, 6.3856E-11
DataValue, 0.8, 0, -9.489E-12, 0.00137031, -0.0013703300000000001, 0.00137031, 0.0013703300000000001, 9.489E-12
DataValue, 0.81, 0, 1.35452E-10, 0.00138031, -0.00138023, 0.00138031, 0.00138023, 1.35452E-10
DataValue, 0.82000000000000006, 0, 6.4481E-11, 0.00138999, -0.00138994, 0.00138999, 0.00138994, 6.4481E-11
DataValue, 0.83000000000000007, 0, 1.5105000000000002E-11, 0.00139957, -0.00139945, 0.00139957, 0.00139945, 1.5105000000000002E-11
DataValue, 0.84000000000000008, 0, -2.4439800000000004E-10, 0.00140897, -0.00140897, 0.00140897, 0.00140897, 2.4439800000000004E-10
