
SetupTitle, ITO_IdVG
PrimitiveTest, I/V Sweep
TestParameter, Output.Graph.XAxis.Right, 2
TestParameter, Output.Graph.YAxis.Data, absId, absIs, absIg
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 1E-15, 1E-15, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.1, 0.1, 0.1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vg, Vd, Id, Is, Ig
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 12/18/2022 16:46:32
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 47
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, T=70C 2R sample
MetaData, TestRecord.LinkKey, 7be7180b-2a66-41c9-a1af-7fc3f1aac2f4
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, absIs, absIg
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, 1E-15, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.1, 0.1, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Vd, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ITO_IdVG
Dimension1, 402, 402, 402, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, Vg, Vd, Ig, Id, Is, absId, absIs, absIg
DataValue, -2, 0.1, -3.35829E-10, 9.25E-13, 4.5900000000000006E-13, 9.25E-13, 4.5900000000000006E-13, 3.35829E-10
DataValue, -1.9800000000000002, 0.1, -1.4361400000000002E-10, 1.0410000000000001E-12, 1.12E-13, 1.0410000000000001E-12, 1.12E-13, 1.4361400000000002E-10
DataValue, -1.9600000000000002, 0.1, -7.2906E-11, 4.5800000000000007E-13, 2.1000000000000001E-13, 4.5800000000000007E-13, 2.1000000000000001E-13, 7.2906E-11
DataValue, -1.9400000000000002, 0.1, -2.8208100000000003E-10, 8.1500000000000006E-13, 3.1200000000000003E-13, 8.1500000000000006E-13, 3.1200000000000003E-13, 2.8208100000000003E-10
DataValue, -1.9200000000000002, 0.1, -1.02519E-10, 1.1290000000000001E-12, -1.6700000000000002E-13, 1.1290000000000001E-12, 1.6700000000000002E-13, 1.02519E-10
DataValue, -1.9000000000000001, 0.1, 7.9320000000000013E-12, 5.42E-13, -5.2000000000000006E-14, 5.42E-13, 5.2000000000000006E-14, 7.9320000000000013E-12
DataValue, -1.8800000000000001, 0.1, -2.1941700000000003E-10, 6.880000000000001E-13, 2.43E-13, 6.880000000000001E-13, 2.43E-13, 2.1941700000000003E-10
DataValue, -1.86, 0.1, -7.6386000000000012E-11, 5.61E-13, 1.29E-13, 5.61E-13, 1.29E-13, 7.6386000000000012E-11
DataValue, -1.84, 0.1, -5.6556000000000007E-11, 5.1E-13, 8.8800000000000005E-13, 5.1E-13, 8.8800000000000005E-13, 5.6556000000000007E-11
DataValue, -1.82, 0.1, 1.9098000000000003E-11, 3.62E-13, 2.5E-14, 3.62E-13, 2.5E-14, 1.9098000000000003E-11
DataValue, -1.8, 0.1, -6.3650000000000008E-11, 5.81E-13, 2.2000000000000002E-13, 5.81E-13, 2.2000000000000002E-13, 6.3650000000000008E-11
DataValue, -1.78, 0.1, -5.4562E-11, 3.77E-13, 8.26E-13, 3.77E-13, 8.26E-13, 5.4562E-11
DataValue, -1.76, 0.1, 2.4556E-11, 2.3900000000000004E-13, 1.7E-14, 2.3900000000000004E-13, 1.7E-14, 2.4556E-11
DataValue, -1.74, 0.1, -9.8671E-11, 4.65E-13, 1.7200000000000002E-13, 4.65E-13, 1.7200000000000002E-13, 9.8671E-11
DataValue, -1.72, 0.1, -3.8524E-11, 2.3100000000000003E-13, 1.3090000000000002E-12, 2.3100000000000003E-13, 1.3090000000000002E-12, 3.8524E-11
DataValue, -1.7000000000000002, 0.1, 1.05159E-10, 7.8000000000000008E-14, -7.1E-14, 7.8000000000000008E-14, 7.1E-14, 1.05159E-10
DataValue, -1.6800000000000002, 0.1, -2.3938900000000003E-10, 5.36E-13, 2.4000000000000004E-13, 5.36E-13, 2.4000000000000004E-13, 2.3938900000000003E-10
DataValue, -1.6600000000000001, 0.1, -4.6708E-11, 2.4100000000000003E-13, 5.15E-13, 2.4100000000000003E-13, 5.15E-13, 4.6708E-11
DataValue, -1.6400000000000001, 0.1, 1.0483400000000001E-10, 5.0000000000000008E-15, -7.8000000000000008E-14, 5.0000000000000008E-15, 7.8000000000000008E-14, 1.0483400000000001E-10
DataValue, -1.62, 0.1, -1.09977E-10, 2.61E-13, 8.9000000000000012E-14, 2.61E-13, 8.9000000000000012E-14, 1.09977E-10
DataValue, -1.6, 0.1, -1.3461000000000002E-11, 1.3300000000000001E-13, 1.0000000000000002E-14, 1.3300000000000001E-13, 1.0000000000000002E-14, 1.3461000000000002E-11
DataValue, -1.58, 0.1, -7.5000000000000009E-14, 1.0700000000000001E-13, 9.0000000000000011E-15, 1.0700000000000001E-13, 9.0000000000000011E-15, 7.5000000000000009E-14
DataValue, -1.56, 0.1, 1.2332900000000002E-10, -7.8000000000000008E-14, -1.0800000000000001E-13, 7.8000000000000008E-14, 1.0800000000000001E-13, 1.2332900000000002E-10
DataValue, -1.54, 0.1, 3.8742000000000004E-11, 8.7000000000000008E-14, -2.7000000000000002E-14, 8.7000000000000008E-14, 2.7000000000000002E-14, 3.8742000000000004E-11
DataValue, -1.52, 0.1, 2.5989000000000003E-11, 6.2E-14, -1.7E-14, 6.2E-14, 1.7E-14, 2.5989000000000003E-11
DataValue, -1.5, 0.1, -9.1436E-11, 1.87E-13, 6.1E-14, 1.87E-13, 6.1E-14, 9.1436E-11
DataValue, -1.48, 0.1, -5.0890000000000006E-12, 5.700000000000001E-14, 1.2000000000000001E-14, 5.700000000000001E-14, 1.2000000000000001E-14, 5.0890000000000006E-12
DataValue, -1.46, 0.1, 9.8910000000000014E-12, 4.5000000000000004E-14, 1.8000000000000002E-14, 4.5000000000000004E-14, 1.8000000000000002E-14, 9.8910000000000014E-12
DataValue, -1.4400000000000002, 0.1, 1.3789000000000001E-11, 1.5000000000000002E-14, -4.3000000000000006E-14, 1.5000000000000002E-14, 4.3000000000000006E-14, 1.3789000000000001E-11
DataValue, -1.4200000000000002, 0.1, 1.8124E-11, 1.9E-14, -1.8000000000000002E-14, 1.9E-14, 1.8000000000000002E-14, 1.8124E-11
DataValue, -1.4000000000000001, 0.1, 2.0864E-11, 1.7E-14, -1.7E-14, 1.7E-14, 1.7E-14, 2.0864E-11
DataValue, -1.3800000000000001, 0.1, 1.2746000000000002E-10, -1.2700000000000001E-13, -1.25E-13, 1.2700000000000001E-13, 1.25E-13, 1.2746000000000002E-10
DataValue, -1.36, 0.1, 5.2712E-11, -7.1600000000000008E-13, 1.47E-13, 7.1600000000000008E-13, 1.47E-13, 5.2712E-11
DataValue, -1.34, 0.1, -5.9940000000000005E-12, 5.700000000000001E-14, 1E-15, 5.700000000000001E-14, 1E-15, 5.9940000000000005E-12
DataValue, -1.32, 0.1, -9.2901E-11, 1.2700000000000001E-13, 5E-14, 1.2700000000000001E-13, 5E-14, 9.2901E-11
DataValue, -1.3, 0.1, 4.5300000000000004E-13, 1.2000000000000001E-14, -1.0000000000000002E-14, 1.2000000000000001E-14, 1.0000000000000002E-14, 4.5300000000000004E-13
DataValue, -1.28, 0.1, 1.7576E-11, -6.0000000000000005E-15, -1.9E-14, 6.0000000000000005E-15, 1.9E-14, 1.7576E-11
DataValue, -1.26, 0.1, 1.7542000000000003E-11, -6.0000000000000005E-15, -7E-15, 6.0000000000000005E-15, 7E-15, 1.7542000000000003E-11
DataValue, -1.24, 0.1, 2.4636000000000003E-11, -4.5000000000000004E-14, -1.9E-14, 4.5000000000000004E-14, 1.9E-14, 2.4636000000000003E-11
DataValue, -1.22, 0.1, 2.2708E-11, -4.2000000000000004E-14, 1.06E-13, 4.2000000000000004E-14, 1.06E-13, 2.2708E-11
DataValue, -1.2, 0.1, 1.0388800000000001E-10, -1.34E-13, -1.0400000000000001E-13, 1.34E-13, 1.0400000000000001E-13, 1.0388800000000001E-10
DataValue, -1.1800000000000002, 0.1, 5.3452000000000004E-11, -3.0100000000000003E-13, -1.9100000000000002E-13, 3.0100000000000003E-13, 1.9100000000000002E-13, 5.3452000000000004E-11
DataValue, -1.1600000000000001, 0.1, 8.2362E-11, -1.46E-13, -8.3100000000000009E-13, 1.46E-13, 8.3100000000000009E-13, 8.2362E-11
DataValue, -1.1400000000000001, 0.1, -2.8013000000000002E-11, 1.4E-14, 2.6000000000000003E-14, 1.4E-14, 2.6000000000000003E-14, 2.8013000000000002E-11
DataValue, -1.12, 0.1, 3.817E-11, -2.38E-13, -1.7E-13, 2.38E-13, 1.7E-13, 3.817E-11
DataValue, -1.1, 0.1, 7.4251000000000011E-11, -8.2E-14, 9.0000000000000011E-15, 8.2E-14, 9.0000000000000011E-15, 7.4251000000000011E-11
DataValue, -1.08, 0.1, 5.5506E-11, -8.6000000000000012E-14, -7E-14, 8.6000000000000012E-14, 7E-14, 5.5506E-11
DataValue, -1.06, 0.1, -1.29528E-10, 2.71E-13, 2E-13, 2.71E-13, 2E-13, 1.29528E-10
DataValue, -1.04, 0.1, -1.3266000000000001E-11, 3.0000000000000002E-15, 6.9100000000000008E-13, 3.0000000000000002E-15, 6.9100000000000008E-13, 1.3266000000000001E-11
DataValue, -1.02, 0.1, 7.8733000000000009E-11, -1.1300000000000001E-13, -1E-13, 1.1300000000000001E-13, 1E-13, 7.8733000000000009E-11
DataValue, -1, 0.1, 4.6356000000000006E-11, -8.2E-14, -3.9000000000000004E-14, 8.2E-14, 3.9000000000000004E-14, 4.6356000000000006E-11
DataValue, -0.98000000000000009, 0.1, 4.2942E-11, -9.3000000000000008E-14, -2.23E-13, 9.3000000000000008E-14, 2.23E-13, 4.2942E-11
DataValue, -0.96000000000000008, 0.1, -1.1925E-11, -1.5000000000000002E-14, 9.0000000000000011E-15, 1.5000000000000002E-14, 9.0000000000000011E-15, 1.1925E-11
DataValue, -0.94000000000000006, 0.1, 1.2712500000000001E-10, -1.89E-13, -1.24E-13, 1.89E-13, 1.24E-13, 1.2712500000000001E-10
DataValue, -0.92, 0.1, 6.0055E-11, -1.12E-13, -6.0000000000000009E-14, 1.12E-13, 6.0000000000000009E-14, 6.0055E-11
DataValue, -0.9, 0.1, 4.5538E-11, -8.5E-14, -3.5E-14, 8.5E-14, 3.5E-14, 4.5538E-11
DataValue, -0.88, 0.1, 4.5778000000000005E-11, -5.6E-14, -4.8000000000000004E-14, 5.6E-14, 4.8000000000000004E-14, 4.5778000000000005E-11
DataValue, -0.86, 0.1, 4.3900000000000005E-11, -6.5E-14, -3.8E-14, 6.5E-14, 3.8E-14, 4.3900000000000005E-11
DataValue, -0.84000000000000008, 0.1, 4.4987000000000005E-11, -9.0000000000000008E-14, -2.5E-14, 9.0000000000000008E-14, 2.5E-14, 4.4987000000000005E-11
DataValue, -0.82000000000000006, 0.1, 1.51857E-10, -2.34E-13, -1.19E-13, 2.34E-13, 1.19E-13, 1.51857E-10
DataValue, -0.8, 0.1, 7.222600000000001E-11, -7.9000000000000007E-13, 1.1100000000000001E-13, 7.9000000000000007E-13, 1.1100000000000001E-13, 7.222600000000001E-11
DataValue, -0.78, 0.1, 1.0859000000000001E-11, -2.9E-14, -3.1E-14, 2.9E-14, 3.1E-14, 1.0859000000000001E-11
DataValue, -0.76, 0.1, 3.5814000000000006E-11, -5.8E-14, -5.9E-14, 5.8E-14, 5.9E-14, 3.5814000000000006E-11
DataValue, -0.74, 0.1, 4.2873E-11, -8.4000000000000008E-14, -6.3000000000000009E-14, 8.4000000000000008E-14, 6.3000000000000009E-14, 4.2873E-11
DataValue, -0.72000000000000008, 0.1, 4.2937E-11, 3.0000000000000002E-15, -8.3000000000000012E-14, 3.0000000000000002E-15, 8.3000000000000012E-14, 4.2937E-11
DataValue, -0.70000000000000007, 0.1, 4.4976E-11, 3.6000000000000004E-14, -1.6800000000000002E-13, 3.6000000000000004E-14, 1.6800000000000002E-13, 4.4976E-11
DataValue, -0.68, 0.1, 3.3780000000000005E-11, 2.8E-13, -1.03E-13, 2.8E-13, 1.03E-13, 3.3780000000000005E-11
DataValue, -0.66, 0.1, 1.3293000000000002E-11, 3.0200000000000003E-13, 3.76E-13, 3.0200000000000003E-13, 3.76E-13, 1.3293000000000002E-11
DataValue, -0.64, 0.1, 1.03378E-10, 4.8000000000000008E-13, -7.25E-13, 4.8000000000000008E-13, 7.25E-13, 1.03378E-10
DataValue, -0.62, 0.1, 1.6079000000000002E-11, 1.237E-12, -1.067E-12, 1.237E-12, 1.067E-12, 1.6079000000000002E-11
DataValue, -0.6, 0.1, 1.8403000000000002E-11, 2.038E-12, -1.4110000000000002E-12, 2.038E-12, 1.4110000000000002E-12, 1.8403000000000002E-11
DataValue, -0.58000000000000007, 0.1, 1.0313300000000001E-10, 3.749E-12, -3.942E-12, 3.749E-12, 3.942E-12, 1.0313300000000001E-10
DataValue, -0.56, 0.1, 5.978E-11, 7.0400000000000007E-12, -7.107E-12, 7.0400000000000007E-12, 7.107E-12, 5.978E-11
DataValue, -0.54, 0.1, 5.0126000000000004E-11, 1.2863000000000001E-11, -1.2979000000000001E-11, 1.2863000000000001E-11, 1.2979000000000001E-11, 5.0126000000000004E-11
DataValue, -0.52, 0.1, 5.0236000000000004E-11, 2.3778000000000003E-11, -2.3790000000000003E-11, 2.3778000000000003E-11, 2.3790000000000003E-11, 5.0236000000000004E-11
