
SetupTitle, ITO_IdVG
PrimitiveTest, I/V Sweep
TestParameter, Output.Graph.XAxis.Right, 2
TestParameter, Output.Graph.YAxis.Data, absId, absIs, absIg
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 1E-15, 1E-15, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.1, 0.1, 0.1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vg, Vd, Id, Is, Ig
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 12/18/2022 17:33:53
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 69
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, T=110C 2R sample
MetaData, TestRecord.LinkKey, a8602f7e-5f01-408d-bcea-2bf1be516aff
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, absIs, absIg
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, 1E-15, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.1, 0.1, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Vd, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ITO_IdVG
Dimension1, 402, 402, 402, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, Vg, Vd, Ig, Id, Is, absId, absIs, absIg
DataValue, -2, 0.1, -8.41643E-10, 3.092E-12, 7.1300000000000009E-13, 3.092E-12, 7.1300000000000009E-13, 8.41643E-10
DataValue, -1.9800000000000002, 0.1, 4.9617100000000006E-10, 1.948E-12, 4.7E-13, 1.948E-12, 4.7E-13, 4.9617100000000006E-10
DataValue, -1.9600000000000002, 0.1, -7.7055000000000012E-11, 1.839E-12, 4.22E-13, 1.839E-12, 4.22E-13, 7.7055000000000012E-11
DataValue, -1.9400000000000002, 0.1, -6.7796E-11, 1.694E-12, 3.9100000000000005E-13, 1.694E-12, 3.9100000000000005E-13, 6.7796E-11
DataValue, -1.9200000000000002, 0.1, -3.9886E-11, 1.4530000000000002E-12, 3.9000000000000005E-13, 1.4530000000000002E-12, 3.9000000000000005E-13, 3.9886E-11
DataValue, -1.9000000000000001, 0.1, -4.6578000000000004E-11, 1.356E-12, 3.4E-13, 1.356E-12, 3.4E-13, 4.6578000000000004E-11
DataValue, -1.8800000000000001, 0.1, -3.6774E-11, 1.299E-12, 3.4800000000000003E-13, 1.299E-12, 3.4800000000000003E-13, 3.6774E-11
DataValue, -1.86, 0.1, -1.5313000000000002E-10, 1.199E-12, 3.26E-13, 1.199E-12, 3.26E-13, 1.5313000000000002E-10
DataValue, -1.84, 0.1, -4.2458000000000003E-11, 1.0290000000000002E-12, 3.08E-13, 1.0290000000000002E-12, 3.08E-13, 4.2458000000000003E-11
DataValue, -1.82, 0.1, -3.0537000000000005E-11, 9.3900000000000014E-13, -6.9100000000000008E-13, 9.3900000000000014E-13, 6.9100000000000008E-13, 3.0537000000000005E-11
DataValue, -1.8, 0.1, -1.1857400000000002E-10, 9.27E-13, 2.84E-13, 9.27E-13, 2.84E-13, 1.1857400000000002E-10
DataValue, -1.78, 0.1, -2.0157700000000002E-10, 1.178E-12, 3.26E-13, 1.178E-12, 3.26E-13, 2.0157700000000002E-10
DataValue, -1.76, 0.1, -5.9802000000000007E-11, 7.6100000000000009E-13, 1.9800000000000002E-13, 7.6100000000000009E-13, 1.9800000000000002E-13, 5.9802000000000007E-11
DataValue, -1.74, 0.1, -4.1083E-11, 7.2200000000000005E-13, 2.2000000000000002E-13, 7.2200000000000005E-13, 2.2000000000000002E-13, 4.1083E-11
DataValue, -1.72, 0.1, -9.5973E-11, 6.12E-13, 2.38E-13, 6.12E-13, 2.38E-13, 9.5973E-11
DataValue, -1.7000000000000002, 0.1, -2.6776E-11, 2.156E-12, -6.2600000000000006E-13, 2.156E-12, 6.2600000000000006E-13, 2.6776E-11
DataValue, -1.6800000000000002, 0.1, 8.6791E-11, 4.4100000000000004E-13, 1.46E-13, 4.4100000000000004E-13, 1.46E-13, 8.6791E-11
DataValue, -1.6600000000000001, 0.1, 2.9394000000000003E-11, 4.3800000000000005E-13, 1.46E-13, 4.3800000000000005E-13, 1.46E-13, 2.9394000000000003E-11
DataValue, -1.6400000000000001, 0.1, 1.6957000000000002E-11, 1.1940000000000002E-12, -2.5200000000000004E-13, 1.1940000000000002E-12, 2.5200000000000004E-13, 1.6957000000000002E-11
DataValue, -1.62, 0.1, 7.1401E-11, 3.7100000000000003E-13, 1.1000000000000001E-13, 3.7100000000000003E-13, 1.1000000000000001E-13, 7.1401E-11
DataValue, -1.6, 0.1, 4.5617000000000006E-11, 3.3E-13, 1.18E-13, 3.3E-13, 1.18E-13, 4.5617000000000006E-11
DataValue, -1.58, 0.1, 2.9885E-11, 3.4900000000000003E-13, 1.1000000000000001E-13, 3.4900000000000003E-13, 1.1000000000000001E-13, 2.9885E-11
DataValue, -1.56, 0.1, 3.6289E-11, 2.3900000000000004E-13, 1.3E-13, 2.3900000000000004E-13, 1.3E-13, 3.6289E-11
DataValue, -1.54, 0.1, 1.96475E-10, 1.89E-13, 7E-14, 1.89E-13, 7E-14, 1.96475E-10
DataValue, -1.52, 0.1, 5.0049E-11, 6.8900000000000009E-13, 2.1500000000000002E-13, 6.8900000000000009E-13, 2.1500000000000002E-13, 5.0049E-11
DataValue, -1.5, 0.1, 1.3915000000000001E-11, 2E-13, 1.6200000000000002E-13, 2E-13, 1.6200000000000002E-13, 1.3915000000000001E-11
DataValue, -1.48, 0.1, 3.8971000000000004E-11, 1.7400000000000002E-13, 8.6000000000000012E-14, 1.7400000000000002E-13, 8.6000000000000012E-14, 3.8971000000000004E-11
DataValue, -1.46, 0.1, -1.0744100000000001E-10, 4.2800000000000004E-13, 1.5100000000000001E-13, 4.2800000000000004E-13, 1.5100000000000001E-13, 1.0744100000000001E-10
DataValue, -1.4400000000000002, 0.1, 4.249E-12, 1.53E-13, 6.880000000000001E-13, 1.53E-13, 6.880000000000001E-13, 4.249E-12
DataValue, -1.4200000000000002, 0.1, 1.0488100000000001E-10, 1.09E-13, 5.2000000000000006E-14, 1.09E-13, 5.2000000000000006E-14, 1.0488100000000001E-10
DataValue, -1.4000000000000001, 0.1, -6.2435400000000005E-10, 3.86E-13, 1.69E-13, 3.86E-13, 1.69E-13, 6.2435400000000005E-10
DataValue, -1.3800000000000001, 0.1, -1.0873E-11, 1.0200000000000001E-13, -4.3900000000000005E-13, 1.0200000000000001E-13, 4.3900000000000005E-13, 1.0873E-11
DataValue, -1.36, 0.1, 6.7831000000000009E-11, 7.6E-14, 1.3000000000000001E-14, 7.6E-14, 1.3000000000000001E-14, 6.7831000000000009E-11
DataValue, -1.34, 0.1, 3.711E-11, 5.700000000000001E-14, 8.1000000000000008E-14, 5.700000000000001E-14, 8.1000000000000008E-14, 3.711E-11
DataValue, -1.32, 0.1, 3.8529000000000006E-11, 4.8000000000000004E-14, 4.4E-14, 4.8000000000000004E-14, 4.4E-14, 3.8529000000000006E-11
DataValue, -1.3, 0.1, 3.3804000000000004E-11, 9.0000000000000008E-14, 5.2000000000000006E-14, 9.0000000000000008E-14, 5.2000000000000006E-14, 3.3804000000000004E-11
DataValue, -1.28, 0.1, -1.9257900000000001E-10, 1.42E-13, 7.6E-14, 1.42E-13, 7.6E-14, 1.9257900000000001E-10
DataValue, -1.26, 0.1, 1.3391E-11, 5.3E-14, 5E-14, 5.3E-14, 5E-14, 1.3391E-11
DataValue, -1.24, 0.1, 2.3365E-11, 9.0000000000000008E-14, 3.1E-14, 9.0000000000000008E-14, 3.1E-14, 2.3365E-11
DataValue, -1.22, 0.1, 2.482E-11, 8E-15, 1.0000000000000002E-14, 8E-15, 1.0000000000000002E-14, 2.482E-11
DataValue, -1.2, 0.1, 3.0532E-11, 5.6E-14, 2.7000000000000002E-14, 5.6E-14, 2.7000000000000002E-14, 3.0532E-11
DataValue, -1.1800000000000002, 0.1, 3.0468E-11, 5.6E-14, -7.5000000000000009E-14, 5.6E-14, 7.5000000000000009E-14, 3.0468E-11
DataValue, -1.1600000000000001, 0.1, 2.5946000000000003E-11, 5.5000000000000005E-14, 1.5000000000000002E-14, 5.5000000000000005E-14, 1.5000000000000002E-14, 2.5946000000000003E-11
DataValue, -1.1400000000000001, 0.1, 2.0393E-11, 8.7000000000000008E-14, -3.7E-14, 8.7000000000000008E-14, 3.7E-14, 2.0393E-11
DataValue, -1.12, 0.1, 3.5495E-11, 7.9E-14, 4.01E-13, 7.9E-14, 4.01E-13, 3.5495E-11
DataValue, -1.1, 0.1, 1.0750100000000001E-10, 1.12E-13, -1.36E-13, 1.12E-13, 1.36E-13, 1.0750100000000001E-10
DataValue, -1.08, 0.1, 4.05321E-10, 3.7E-14, -2.56E-13, 3.7E-14, 2.56E-13, 4.05321E-10
DataValue, -1.06, 0.1, 8.8083000000000007E-11, 3.2100000000000005E-13, -3.5E-13, 3.2100000000000005E-13, 3.5E-13, 8.8083000000000007E-11
DataValue, -1.04, 0.1, 6.8544000000000012E-11, 5.2800000000000007E-13, -5.7900000000000006E-13, 5.2800000000000007E-13, 5.7900000000000006E-13, 6.8544000000000012E-11
DataValue, -1.02, 0.1, -2.5856700000000004E-10, 1.034E-12, -8.94E-13, 1.034E-12, 8.94E-13, 2.5856700000000004E-10
DataValue, -1, 0.1, 3.8110000000000005E-11, 2.234E-12, -1.935E-12, 2.234E-12, 1.935E-12, 3.8110000000000005E-11
DataValue, -0.98000000000000009, 0.1, 1.0869300000000001E-10, 2.385E-12, -2.397E-12, 2.385E-12, 2.397E-12, 1.0869300000000001E-10
DataValue, -0.96000000000000008, 0.1, -2.1170800000000002E-10, 3.986E-12, -3.818E-12, 3.986E-12, 3.818E-12, 2.1170800000000002E-10
DataValue, -0.94000000000000006, 0.1, 3.7276000000000004E-11, 6.371E-12, -6.2510000000000007E-12, 6.371E-12, 6.2510000000000007E-12, 3.7276000000000004E-11
DataValue, -0.92, 0.1, 4.4252000000000007E-11, 1.0221E-11, -1.0113000000000001E-11, 1.0221E-11, 1.0113000000000001E-11, 4.4252000000000007E-11
DataValue, -0.9, 0.1, 4.6228E-11, 1.662E-11, -1.635E-11, 1.662E-11, 1.635E-11, 4.6228E-11
DataValue, -0.88, 0.1, 4.9149000000000004E-11, 2.6526000000000002E-11, -2.6466E-11, 2.6526000000000002E-11, 2.6466E-11, 4.9149000000000004E-11
DataValue, -0.86, 0.1, 9.1599E-11, 4.3611E-11, -4.2813000000000005E-11, 4.3611E-11, 4.2813000000000005E-11, 9.1599E-11
DataValue, -0.84000000000000008, 0.1, -1.5984000000000001E-10, 7.0389E-11, -6.8731E-11, 7.0389E-11, 6.8731E-11, 1.5984000000000001E-10
DataValue, -0.82000000000000006, 0.1, 8.3080000000000012E-11, 1.1258000000000001E-10, -1.1142900000000001E-10, 1.1258000000000001E-10, 1.1142900000000001E-10, 8.3080000000000012E-11
DataValue, -0.8, 0.1, 6.949600000000001E-11, 1.8392000000000002E-10, -1.80468E-10, 1.8392000000000002E-10, 1.80468E-10, 6.949600000000001E-11
DataValue, -0.78, 0.1, 6.3088000000000007E-11, 2.98898E-10, -2.92914E-10, 2.98898E-10, 2.92914E-10, 6.3088000000000007E-11
DataValue, -0.76, 0.1, 5.1986000000000004E-11, 4.75733E-10, -4.6772800000000008E-10, 4.75733E-10, 4.6772800000000008E-10, 5.1986000000000004E-11
DataValue, -0.74, 0.1, -1.3858000000000002E-11, 7.56573E-10, -7.44915E-10, 7.56573E-10, 7.44915E-10, 1.3858000000000002E-11
DataValue, -0.72000000000000008, 0.1, 7.1265000000000012E-11, 1.18461E-09, -1.18148E-09, 1.18461E-09, 1.18148E-09, 7.1265000000000012E-11
DataValue, -0.70000000000000007, 0.1, 7.144100000000001E-11, 1.95058E-09, -1.94156E-09, 1.95058E-09, 1.94156E-09, 7.144100000000001E-11
DataValue, -0.68, 0.1, 7.0237000000000008E-11, 3.19085E-09, -3.17629E-09, 3.19085E-09, 3.17629E-09, 7.0237000000000008E-11
DataValue, -0.66, 0.1, -1.2335E-11, 5.14642E-09, -5.12478E-09, 5.14642E-09, 5.12478E-09, 1.2335E-11
DataValue, -0.64, 0.1, -3.389E-12, 8.15003E-09, -8.12833E-09, 8.15003E-09, 8.12833E-09, 3.389E-12
DataValue, -0.62, 0.1, 2.4458E-11, 1.2557499999999999E-08, -1.23846E-08, 1.2557499999999999E-08, 1.23846E-08, 2.4458E-11
DataValue, -0.6, 0.1, 1.0208600000000001E-10, 1.92763E-08, -1.92159E-08, 1.92763E-08, 1.92159E-08, 1.0208600000000001E-10
DataValue, -0.58000000000000007, 0.1, 7.9187E-11, 2.9336399999999997E-08, -2.9245399999999997E-08, 2.9336399999999997E-08, 2.9245399999999997E-08, 7.9187E-11
DataValue, -0.56, 0.1, 7.1527000000000011E-11, 4.3513999999999995E-08, -4.3379999999999995E-08, 4.3513999999999995E-08, 4.3379999999999995E-08, 7.1527000000000011E-11
DataValue, -0.54, 0.1, 7.2054000000000008E-11, 6.33659E-08, -6.3072799999999988E-08, 6.33659E-08, 6.3072799999999988E-08, 7.2054000000000008E-11
DataValue, -0.52, 0.1, 7.0689000000000008E-11, 8.9752099999999987E-08, -8.9446599999999985E-08, 8.9752099999999987E-08, 8.9446599999999985E-08, 7.0689000000000008E-11
DataValue, -0.5, 0.1, 5.1146000000000004E-11, 1.23201E-07, -1.22212E-07, 1.23201E-07, 1.22212E-07, 5.1146000000000004E-11
