
SetupTitle, ITO_IdVG
PrimitiveTest, I/V Sweep
TestParameter, Output.Graph.XAxis.Right, 2
TestParameter, Output.Graph.YAxis.Data, absId, absIs, absIg
TestParameter, Output.Graph.YAxis.Scale, Log, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 1E-15, 1E-15, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.1, 0.1, 0.1
TestParameter, Output.Graph.YAxis.Group, , , 
TestParameter, Output.List.Data, Vg, Vd, Id, Is, Ig
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 12/18/2022 15:41:18
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 19
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, T=10C 2R sample
MetaData, TestRecord.LinkKey, b2b73afc-c10e-4982-90c4-a90e2c49f4de
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absId, absIs, absIg
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, 1E-15, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.1, 0.1, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vg, Vd, Id, Is, Ig
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ITO_IdVG
Dimension1, 402, 402, 402, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, Vg, Vd, Ig, Id, Is, absId, absIs, absIg
DataValue, -2, 0.1, -2.25393E-10, 4.74E-13, 5.0400000000000007E-13, 4.74E-13, 5.0400000000000007E-13, 2.25393E-10
DataValue, -1.9800000000000002, 0.1, -7.4171000000000009E-11, 1.2100000000000002E-13, 1.59E-13, 1.2100000000000002E-13, 1.59E-13, 7.4171000000000009E-11
DataValue, -1.9600000000000002, 0.1, -3.8103E-11, 1.4500000000000001E-13, -6.2E-14, 1.4500000000000001E-13, 6.2E-14, 3.8103E-11
DataValue, -1.9400000000000002, 0.1, -3.5136000000000005E-11, -5.1000000000000004E-14, 1.77E-13, 5.1000000000000004E-14, 1.77E-13, 3.5136000000000005E-11
DataValue, -1.9200000000000002, 0.1, -2.9474000000000005E-11, 6.4E-14, 1.0700000000000001E-13, 6.4E-14, 1.0700000000000001E-13, 2.9474000000000005E-11
DataValue, -1.9000000000000001, 0.1, -3.7084000000000005E-11, -6.5E-14, 7.77E-13, 6.5E-14, 7.77E-13, 3.7084000000000005E-11
DataValue, -1.8800000000000001, 0.1, -2.01E-11, 3.6000000000000004E-14, 2.7000000000000002E-14, 3.6000000000000004E-14, 2.7000000000000002E-14, 2.01E-11
DataValue, -1.86, 0.1, -1.7336000000000003E-11, -8E-15, 6.2E-14, 8E-15, 6.2E-14, 1.7336000000000003E-11
DataValue, -1.84, 0.1, -1.5521E-11, -3.0000000000000002E-15, 6.6000000000000009E-14, 3.0000000000000002E-15, 6.6000000000000009E-14, 1.5521E-11
DataValue, -1.82, 0.1, -1.3818000000000001E-11, -3.0000000000000005E-14, 3.3000000000000005E-14, 3.0000000000000005E-14, 3.3000000000000005E-14, 1.3818000000000001E-11
DataValue, -1.8, 0.1, -1.9996E-11, 6.9000000000000009E-14, 5.2000000000000006E-14, 6.9000000000000009E-14, 5.2000000000000006E-14, 1.9996E-11
DataValue, -1.78, 0.1, -2.7661000000000003E-11, -3.0000000000000002E-15, 6.4500000000000008E-13, 3.0000000000000002E-15, 6.4500000000000008E-13, 2.7661000000000003E-11
DataValue, -1.76, 0.1, -1.3867000000000001E-11, -4E-15, 4.4E-14, 4E-15, 4.4E-14, 1.3867000000000001E-11
DataValue, -1.74, 0.1, -1.1250000000000002E-11, -2.7000000000000002E-14, 1.3000000000000001E-14, 2.7000000000000002E-14, 1.3000000000000001E-14, 1.1250000000000002E-11
DataValue, -1.72, 0.1, -9.182E-12, -4.0000000000000006E-14, 1.356E-12, 4.0000000000000006E-14, 1.356E-12, 9.182E-12
DataValue, -1.7000000000000002, 0.1, 7.9480000000000013E-12, -7E-14, -2.6000000000000003E-14, 7E-14, 2.6000000000000003E-14, 7.9480000000000013E-12
DataValue, -1.6800000000000002, 0.1, 2.962E-12, -6.9000000000000009E-14, -2.2E-14, 6.9000000000000009E-14, 2.2E-14, 2.962E-12
DataValue, -1.6600000000000001, 0.1, -1.222E-12, -1.8000000000000002E-14, -3.5E-14, 1.8000000000000002E-14, 3.5E-14, 1.222E-12
DataValue, -1.6400000000000001, 0.1, -6.410000000000001E-13, -5.9E-14, -5.700000000000001E-14, 5.9E-14, 5.700000000000001E-14, 6.410000000000001E-13
DataValue, -1.62, 0.1, -5.12E-13, -6.2E-14, -1.0000000000000002E-14, 6.2E-14, 1.0000000000000002E-14, 5.12E-13
DataValue, -1.6, 0.1, 1.069E-12, -4.9000000000000006E-14, -6.7100000000000007E-13, 4.9000000000000006E-14, 6.7100000000000007E-13, 1.069E-12
DataValue, -1.58, 0.1, -5.101E-12, -3.3000000000000005E-14, -5.0000000000000008E-15, 3.3000000000000005E-14, 5.0000000000000008E-15, 5.101E-12
DataValue, -1.56, 0.1, 2.541E-12, -3.6000000000000004E-14, -3.5E-14, 3.6000000000000004E-14, 3.5E-14, 2.541E-12
DataValue, -1.54, 0.1, 6.2910000000000006E-12, -6.1E-14, -3.9000000000000004E-14, 6.1E-14, 3.9000000000000004E-14, 6.2910000000000006E-12
DataValue, -1.52, 0.1, 7.645E-12, -7.9E-14, -2.9E-14, 7.9E-14, 2.9E-14, 7.645E-12
DataValue, -1.5, 0.1, -5.2470000000000006E-12, -5.2000000000000006E-14, -3.1E-14, 5.2000000000000006E-14, 3.1E-14, 5.2470000000000006E-12
DataValue, -1.48, 0.1, -6.055E-12, -3.9000000000000004E-14, 5.0500000000000007E-13, 3.9000000000000004E-14, 5.0500000000000007E-13, 6.055E-12
DataValue, -1.46, 0.1, 3.5250000000000004E-12, -5.5000000000000005E-14, -5.2000000000000006E-14, 5.5000000000000005E-14, 5.2000000000000006E-14, 3.5250000000000004E-12
DataValue, -1.4400000000000002, 0.1, 1.5167E-11, -9.6000000000000007E-14, -4.6000000000000006E-14, 9.6000000000000007E-14, 4.6000000000000006E-14, 1.5167E-11
DataValue, -1.4200000000000002, 0.1, 1.7276000000000002E-11, -7.4E-14, -2.9000000000000003E-13, 7.4E-14, 2.9000000000000003E-13, 1.7276000000000002E-11
DataValue, -1.4000000000000001, 0.1, 7.3540000000000012E-12, -6.4E-14, -4.6000000000000006E-14, 6.4E-14, 4.6000000000000006E-14, 7.3540000000000012E-12
DataValue, -1.3800000000000001, 0.1, 9.286E-12, -6.1E-14, -4.6000000000000006E-14, 6.1E-14, 4.6000000000000006E-14, 9.286E-12
DataValue, -1.36, 0.1, 1.0813000000000001E-11, -3.5E-14, 7E-15, 3.5E-14, 7E-15, 1.0813000000000001E-11
DataValue, -1.34, 0.1, 2.7628E-11, -9.2000000000000012E-14, -1.6000000000000003E-13, 9.2000000000000012E-14, 1.6000000000000003E-13, 2.7628E-11
DataValue, -1.32, 0.1, 2.6921E-11, -1.0100000000000001E-13, -8.7000000000000008E-14, 1.0100000000000001E-13, 8.7000000000000008E-14, 2.6921E-11
DataValue, -1.3, 0.1, 2.6065000000000003E-11, -9.5000000000000012E-14, -1.1000000000000001E-13, 9.5000000000000012E-14, 1.1000000000000001E-13, 2.6065000000000003E-11
DataValue, -1.28, 0.1, 2.3496E-11, -7.1E-14, -1.19E-13, 7.1E-14, 1.19E-13, 2.3496E-11
DataValue, -1.26, 0.1, 2.3636000000000003E-11, -1.1400000000000002E-13, -6.1E-14, 1.1400000000000002E-13, 6.1E-14, 2.3636000000000003E-11
DataValue, -1.24, 0.1, 2.3426E-11, 4.2700000000000005E-13, -8.7000000000000008E-14, 4.2700000000000005E-13, 8.7000000000000008E-14, 2.3426E-11
DataValue, -1.22, 0.1, 3.9224000000000003E-11, -1.1300000000000001E-13, -9.2000000000000012E-14, 1.1300000000000001E-13, 9.2000000000000012E-14, 3.9224000000000003E-11
DataValue, -1.2, 0.1, 2.0541000000000003E-11, -7.6E-14, -7E-14, 7.6E-14, 7E-14, 2.0541000000000003E-11
DataValue, -1.1800000000000002, 0.1, 2.2372E-11, 5.0600000000000007E-13, -1.7300000000000002E-13, 5.0600000000000007E-13, 1.7300000000000002E-13, 2.2372E-11
DataValue, -1.1600000000000001, 0.1, 4.1714000000000006E-11, -1.5000000000000002E-13, -6.3000000000000009E-14, 1.5000000000000002E-13, 6.3000000000000009E-14, 4.1714000000000006E-11
DataValue, -1.1400000000000001, 0.1, 6.713E-12, 1.5000000000000002E-14, 5.0000000000000008E-15, 1.5000000000000002E-14, 5.0000000000000008E-15, 6.713E-12
DataValue, -1.12, 0.1, 9.857E-12, 5.0000000000000008E-15, -6.9000000000000009E-14, 5.0000000000000008E-15, 6.9000000000000009E-14, 9.857E-12
DataValue, -1.1, 0.1, 1.1415E-11, -2.79E-13, 4.1E-14, 2.79E-13, 4.1E-14, 1.1415E-11
DataValue, -1.08, 0.1, 2.8439000000000002E-11, -1.0200000000000001E-13, -8.2E-14, 1.0200000000000001E-13, 8.2E-14, 2.8439000000000002E-11
DataValue, -1.06, 0.1, 2.8434E-11, -1.17E-13, -7.9E-14, 1.17E-13, 7.9E-14, 2.8434E-11
DataValue, -1.04, 0.1, 2.8344E-11, -8.7000000000000008E-14, -5.2000000000000006E-14, 8.7000000000000008E-14, 5.2000000000000006E-14, 2.8344E-11
DataValue, -1.02, 0.1, 1.4073000000000001E-11, 2.2E-14, -3.16E-13, 2.2E-14, 3.16E-13, 1.4073000000000001E-11
DataValue, -1, 0.1, 1.6451E-11, -5.6E-14, -2.0000000000000003E-14, 5.6E-14, 2.0000000000000003E-14, 1.6451E-11
DataValue, -0.98000000000000009, 0.1, 1.9082E-11, -1.0400000000000001E-13, 1.9E-14, 1.0400000000000001E-13, 1.9E-14, 1.9082E-11
DataValue, -0.96000000000000008, 0.1, 1.8861000000000002E-11, -7.7E-14, -5.3E-14, 7.7E-14, 5.3E-14, 1.8861000000000002E-11
DataValue, -0.94000000000000006, 0.1, 2.3423E-11, -1.16E-13, -4.9000000000000006E-14, 1.16E-13, 4.9000000000000006E-14, 2.3423E-11
DataValue, -0.92, 0.1, 2.4364000000000002E-11, -5.1000000000000004E-14, -6.3000000000000009E-14, 5.1000000000000004E-14, 6.3000000000000009E-14, 2.4364000000000002E-11
DataValue, -0.9, 0.1, 4.5355E-11, -1.28E-13, -4.7E-14, 1.28E-13, 4.7E-14, 4.5355E-11
DataValue, -0.88, 0.1, 4.1643000000000004E-11, 4.6100000000000006E-13, -1.28E-13, 4.6100000000000006E-13, 1.28E-13, 4.1643000000000004E-11
DataValue, -0.86, 0.1, 5.8081000000000003E-11, -1.3200000000000002E-13, -1.29E-13, 1.3200000000000002E-13, 1.29E-13, 5.8081000000000003E-11
DataValue, -0.84000000000000008, 0.1, 5.0708E-11, -1E-13, -9.5000000000000012E-14, 1E-13, 9.5000000000000012E-14, 5.0708E-11
DataValue, -0.82000000000000006, 0.1, 4.3889E-11, -8.4000000000000008E-14, -1.24E-13, 8.4000000000000008E-14, 1.24E-13, 4.3889E-11
DataValue, -0.8, 0.1, 4.3225000000000005E-11, -5.4000000000000003E-14, -7.8000000000000008E-14, 5.4000000000000003E-14, 7.8000000000000008E-14, 4.3225000000000005E-11
DataValue, -0.78, 0.1, 2.1268E-11, -3.2E-14, -4.7E-14, 3.2E-14, 4.7E-14, 2.1268E-11
DataValue, -0.76, 0.1, 2.6919000000000004E-11, -2.5E-14, -4.2000000000000004E-14, 2.5E-14, 4.2000000000000004E-14, 2.6919000000000004E-11
DataValue, -0.74, 0.1, 3.1683E-11, -2.79E-13, -6.7E-14, 2.79E-13, 6.7E-14, 3.1683E-11
DataValue, -0.72000000000000008, 0.1, 2.5806E-11, 4.9000000000000006E-14, 1.6E-14, 4.9000000000000006E-14, 1.6E-14, 2.5806E-11
DataValue, -0.70000000000000007, 0.1, 3.5804000000000004E-11, -1.0200000000000001E-13, -9.9000000000000007E-14, 1.0200000000000001E-13, 9.9000000000000007E-14, 3.5804000000000004E-11
DataValue, -0.68, 0.1, 1.9656E-11, -6.1E-14, 4.67E-13, 6.1E-14, 4.67E-13, 1.9656E-11
DataValue, -0.66, 0.1, 4.1574E-11, -7.2000000000000009E-14, -5.8E-14, 7.2000000000000009E-14, 5.8E-14, 4.1574E-11
DataValue, -0.64, 0.1, 4.1499E-11, -1.34E-13, -1.3100000000000002E-13, 1.34E-13, 1.3100000000000002E-13, 4.1499E-11
DataValue, -0.62, 0.1, 3.7999E-11, -2.0000000000000003E-14, -6.9800000000000006E-13, 2.0000000000000003E-14, 6.9800000000000006E-13, 3.7999E-11
DataValue, -0.6, 0.1, 1.4587E-11, 9.8000000000000012E-14, -5.3E-14, 9.8000000000000012E-14, 5.3E-14, 1.4587E-11
DataValue, -0.58000000000000007, 0.1, 3.4805E-11, -2.49E-13, -5.5000000000000005E-14, 2.49E-13, 5.5000000000000005E-14, 3.4805E-11
DataValue, -0.56, 0.1, 2.9120000000000005E-11, -5.2000000000000006E-14, -7.05E-13, 5.2000000000000006E-14, 7.05E-13, 2.9120000000000005E-11
DataValue, -0.54, 0.1, 1.6980000000000002E-11, -5.2000000000000006E-14, -5.700000000000001E-14, 5.2000000000000006E-14, 5.700000000000001E-14, 1.6980000000000002E-11
DataValue, -0.52, 0.1, 2.5686000000000002E-11, -1.0100000000000001E-13, -8.5E-14, 1.0100000000000001E-13, 8.5E-14, 2.5686000000000002E-11
DataValue, -0.5, 0.1, 3.9022E-11, -6.8E-14, -1.4210000000000001E-12, 6.8E-14, 1.4210000000000001E-12, 3.9022E-11
